2471;88;41;1;9
2472;347;53;3;3,32
2473;397;54;3;44
2474;113;64;4;39
2475;221;32;5;7,30
2476;315;41;5;28
2477;307;52;5;
2478;245;15;3;
2479;317;10;5;
2480;348;53;5;
2481;169;51;5;24,40
2482;125;45;4;1,17,42
2483;322;20;3;14
2484;244;18;4;3,7
2485;78;20;3;4,7,12
2486;352;62;4;12
2487;491;50;3;
2488;187;23;4;
2489;298;57;2;5,10
2490;127;65;3;
2491;126;25;2;1
2492;10;35;2;9,20
2493;324;30;4;
2494;152;47;1;14,41
2495;95;15;4;6
2496;341;35;3;6,10,18
2497;207;51;1;3
2498;299;16;3;
2499;166;60;3;24
2500;451;60;4;
2501;71;25;3;13,16
2502;455;44;3;5
2503;439;14;1;2,3
2504;421;55;1;6,37,41
2505;65;23;2;5,8,21
2506;499;52;5;32
2507;327;25;3;
2508;46;53;2;3,27
2509;279;39;2;7,13,20
2510;250;61;4;
2511;191;70;3;51
2512;106;38;1;
2513;342;14;3;8
2514;82;41;1;
2515;226;33;4;12,16
2516;176;69;1;29,31,38
2517;74;63;1;16
2518;491;21;1;
2519;82;12;2;1,7,10
2520;350;65;4;3,43
2521;259;19;2;13
2522;302;11;4;8
2523;131;12;2;7
2524;311;36;1;
2525;340;68;1;49
2526;163;50;1;3
2527;106;40;4;14,25,36
2528;372;59;2;40,41
2529;192;13;4;
2530;406;51;3;
2531;488;59;5;
2532;355;39;2;1,20,36
2533;379;68;1;
2534;36;16;1;2,8
2535;390;16;4;3,4,14
2536;170;17;3;8,11,16
2537;141;24;4;1,14,20
2538;379;49;2;8
2539;126;53;2;50
2540;93;53;3;10,31
2541;52;29;4;8
2542;331;62;4;12,23,24
2543;32;34;3;9,14
2544;249;50;3;13
2545;150;63;3;
2546;218;25;2;
2547;183;31;5;27
2548;244;43;5;17
2549;97;16;4;
2550;33;42;2;
2551;204;70;4;29,34,63
2552;434;13;2;4,6
2553;313;46;1;
2554;305;15;4;9,10
2555;155;69;5;29,34,64
2556;429;50;1;31
2557;195;19;2;
2558;490;55;3;4,31,49
2559;468;44;2;40
2560;213;58;5;24
2561;234;65;1;35
2562;344;28;3;8,11
2563;358;52;3;15,37,38
2564;0;62;2;
2565;385;21;2;7
2566;278;40;1;
2567;475;45;4;
2568;254;67;1;28
2569;472;45;5;2,22
2570;76;27;2;5
2571;306;50;3;
2572;52;24;3;
2573;181;46;5;40,41,43
2574;386;65;2;56
2575;413;61;2;9,22,35
2576;414;59;3;
2577;458;51;3;3,34
2578;48;46;4;4,38,44
2579;194;53;1;
2580;182;10;1;1,8
2581;0;42;3;22,31
2582;354;58;3;27,31,33
2583;422;41;2;28,31
2584;74;48;1;35,37,46
2585;256;62;3;38,58
2586;374;50;3;15,18,20
2587;403;35;5;22,23,32
2588;74;48;4;4,26,34
2589;486;53;2;29,42
2590;272;47;5;
2591;381;48;3;10,33,46
2592;102;17;1;2,12
2593;130;51;3;3,29,35
2594;392;46;3;1
2595;193;26;5;16,19
2596;405;22;2;15
2597;65;28;5;7,12
2598;323;41;4;10,26,27
2599;7;46;1;3,17,44
2600;258;66;3;31
2601;270;15;3;1,6,8
2602;163;41;4;
2603;71;31;4;
2604;110;38;3;
2605;272;38;4;
2606;198;14;1;7,9,11
2607;4;69;2;
2608;455;32;4;17
2609;187;57;1;20,22,24
2610;155;22;2;
2611;79;66;5;30,60
2612;390;40;2;3
2613;25;40;3;11
2614;309;43;2;
2615;275;34;3;6,15,31
2616;396;44;5;3,17
2617;5;43;1;26,30,36
2618;379;12;5;5,8,9
2619;439;20;1;16
2620;237;64;5;
2621;306;15;1;3,6,9
2622;40;53;4;33,36
2623;271;65;3;
2624;243;14;5;
2625;397;46;2;12
2626;279;38;3;
2627;106;21;3;3,12
2628;306;45;4;16,42
2629;246;50;5;9
2630;260;51;4;
2631;98;49;3;2,7,13
2632;484;46;5;32
2633;99;32;2;
2634;337;14;3;
2635;275;14;4;6,11,12
2636;367;63;1;
2637;74;49;3;2,21,45
2638;330;32;3;
2639;72;39;5;8,21,22
2640;21;41;4;33,35
2641;358;34;3;13,18,29
2642;251;47;5;1,22
2643;226;40;4;28,37,38
2644;463;66;3;38,49,62
2645;198;66;2;41,54,56
2646;195;61;3;
2647;222;46;5;8
2648;476;60;4;25,30
2649;123;13;5;
2650;106;58;4;8
2651;358;18;5;
2652;100;12;2;7
2653;8;43;5;20,24,38
2654;260;14;5;
2655;108;31;1;21
2656;208;49;4;21
2657;5;64;3;
2658;372;22;5;13,14
2659;190;28;4;
2660;13;27;3;2
2661;257;16;4;1,7,9
2662;491;50;4;3,16,23
2663;51;59;3;
2664;198;65;1;31,35,61
2665;99;58;3;6,43
2666;141;14;2;6,7
2667;99;62;3;12,43
2668;147;67;4;38
2669;141;68;2;62,64
2670;187;14;1;1
2671;467;51;3;
2672;337;55;4;29,30,52
2673;103;19;3;17
2674;238;60;4;10
2675;425;28;1;
2676;292;57;3;6,27,34
2677;397;39;5;3,6,15
2678;355;54;3;
2679;300;59;3;12,48,49
2680;396;41;2;
2681;57;65;4;13
2682;318;25;4;1
2683;418;20;5;4,10,13
2684;23;43;1;36
2685;317;12;3;2,3,6
2686;414;11;1;7,8,9
2687;273;36;3;15,17,22
2688;467;50;5;9,24,42
2689;396;59;3;48
2690;152;54;3;2,3
2691;136;53;5;1,2,48
2692;354;26;1;
2693;296;44;4;
2694;316;63;4;
2695;37;46;1;13,30
2696;58;30;4;
2697;369;51;5;15,20,47
2698;331;47;4;
2699;206;65;4;
2700;248;56;4;14,16,25
2701;68;19;5;
2702;164;70;4;13,32,63
2703;46;52;2;
2704;389;44;4;
2705;119;17;1;
2706;342;63;4;20,31,42
2707;127;52;3;13
2708;132;59;2;28
2709;128;57;3;26,30,35
2710;492;67;2;20,25,45
2711;47;65;4;12,36
2712;182;59;1;17,43
2713;411;29;2;7,15,20
2714;373;49;2;
2715;300;24;2;13,21
2716;298;52;3;8,16,32
2717;233;64;5;54,55,63
2718;372;51;1;15
2719;257;61;2;39
2720;129;62;5;12
2721;293;41;4;12
2722;262;37;1;
2723;334;31;3;18,26
2724;148;23;4;
2725;484;54;2;31
2726;6;34;5;7,20,24
2727;459;15;5;
2728;334;67;3;35,56
2729;290;59;5;
2730;340;61;3;
2731;347;66;4;20
2732;371;70;5;16,47
2733;286;27;4;7
2734;238;59;5;43,54
2735;21;44;2;13
2736;247;69;1;
2737;200;31;4;11,22,29
2738;50;41;4;21,30
2739;77;16;1;3,4,15
2740;265;28;4;22,24,27
2741;135;18;5;11,15,17
2742;415;57;5;6,7,12
2743;139;40;3;22
2744;24;48;4;11,18,44
2745;132;33;4;16,17,31
2746;453;49;4;14
2747;87;29;5;
2748;60;53;5;22
2749;327;68;3;
2750;253;27;5;14
2751;133;15;1;13
2752;326;22;2;10,16,20
2753;186;10;2;
2754;111;46;2;5
2755;477;23;1;1,12,18
2756;177;62;5;26,47
2757;26;14;4;1,6,9
2758;25;15;3;2,9,10
2759;200;25;3;13
2760;249;31;4;25
2761;234;14;4;3,8,12
2762;36;48;5;12,26,39
2763;184;25;5;16
2764;74;63;4;4,33
2765;445;45;1;
2766;405;24;5;
2767;275;61;5;3,23,59
2768;124;62;4;57
2769;455;68;5;20,32,50
2770;219;16;2;7,15
2771;483;22;4;5,6,13
2772;134;52;3;3,32,35
2773;303;64;5;44
2774;24;15;1;
2775;195;58;4;45
2776;477;67;1;5,14
2777;357;45;4;12
2778;386;56;5;
2779;223;12;2;5,10,11
2780;333;43;1;
2781;23;19;5;3,7
2782;380;34;5;27,31
2783;465;47;5;21,31
2784;235;39;2;
2785;54;29;3;10,24,26
2786;113;48;2;
2787;92;58;4;
2788;159;61;4;
2789;197;69;3;
2790;41;33;3;5,13
2791;477;45;2;
2792;420;42;4;
2793;138;33;3;14,24,32
2794;145;15;5;1
2795;13;18;2;7,10,15
2796;364;25;1;2,3
2797;340;54;5;34,38
2798;23;66;5;23,32,52
2799;46;24;1;21
2800;437;53;5;
2801;258;35;3;1,19,25
2802;1;59;5;58
2803;270;13;5;5,6
2804;226;43;3;8,14,34
2805;399;39;5;12
2806;445;22;2;
2807;178;19;5;13,18
2808;31;20;4;9,19
2809;454;25;2;9,12,14
2810;450;48;1;
2811;61;53;3;38,49
2812;455;20;3;3,6
2813;224;70;2;21
2814;493;58;4;16,51
2815;79;17;2;11,13
2816;486;10;2;6,9
2817;136;27;4;11,16,21
2818;480;65;3;31,43
2819;489;57;3;2,24,40
2820;439;54;1;4,42
2821;311;10;2;4
2822;241;52;1;38,40,43
2823;234;16;1;8,11
2824;376;36;3;16,22,35
2825;364;22;4;6
2826;213;47;1;6,8,22
2827;12;11;1;4,5,10
2828;322;31;1;1,3,22
2829;123;25;2;
2830;387;22;3;
2831;177;27;3;6,9,25
2832;65;16;4;
2833;170;63;3;5,20,50
2834;167;52;1;22,49
2835;73;47;4;14,21,34
2836;367;38;3;11,14,22
2837;174;43;2;23,36,40
2838;369;20;3;10,17
2839;165;22;3;
2840;286;26;4;21,23
2841;403;61;1;8,11,42
2842;435;25;1;4,15
2843;98;24;3;
2844;172;53;2;30
2845;407;22;1;12
2846;397;62;5;22,29,51
2847;260;42;3;2
2848;81;29;4;12,14,19
2849;411;17;3;3,4,10
2850;484;70;2;
2851;359;20;1;3,10,17
2852;174;11;2;
2853;104;62;5;1,12,34
2854;161;38;5;8,9
2855;326;36;5;12,30
2856;13;62;1;1,4,19
2857;425;64;4;26,42
2858;146;16;3;10,12,15
2859;244;36;3;19,21,32
2860;400;34;1;
2861;122;27;4;
2862;352;28;4;
2863;393;54;3;14,43
2864;469;45;5;12,29
2865;40;19;1;
2866;65;24;2;
2867;67;28;4;27
2868;267;51;1;
2869;71;60;1;
2870;350;63;2;14,25,57
2871;230;26;3;18,22
2872;387;40;3;24,28
2873;263;46;1;21,32
2874;375;50;2;7,38,46
2875;355;37;3;27
2876;69;46;5;1,39
2877;206;65;4;
2878;449;44;1;17,28,31
2879;434;36;1;
2880;466;12;2;3,7
2881;143;59;5;9,24,38
2882;408;29;2;15
2883;242;67;2;
2884;472;30;3;
2885;467;21;4;2,10,11
2886;454;43;1;7
2887;399;32;3;8,19
2888;377;33;1;8
2889;309;33;3;1,14,25
2890;364;26;5;5,6
2891;222;14;4;2,4,7
2892;294;46;1;4,33
2893;468;66;4;9
2894;184;53;1;34
2895;87;67;4;
2896;366;32;1;3,5
2897;281;66;3;22,60
2898;411;61;2;4,42
2899;54;66;5;45
2900;328;59;5;28,37
2901;187;26;4;
2902;458;45;3;
2903;143;24;2;14,16,22
2904;138;51;3;43,45,47
2905;73;44;3;30
2906;446;36;4;
2907;411;10;5;9
2908;73;69;4;
2909;10;29;3;24
2910;120;70;4;5,66,69
2911;98;34;3;15,26,27
2912;459;65;4;
2913;24;67;2;
2914;59;15;5;1,13
2915;133;69;5;7
2916;150;37;2;
2917;165;65;2;14
2918;251;69;4;5,55
2919;483;27;3;10
2920;241;66;5;8,27
2921;331;40;3;27,30
2922;296;41;4;
2923;435;14;2;7,9,13
2924;364;50;3;46
2925;154;65;1;
2926;93;51;5;2,18,45
2927;118;42;4;9,14,30
2928;79;63;1;62
2929;128;45;5;22,44
2930;399;11;3;
2931;108;14;5;
2932;175;23;2;
2933;475;51;3;
2934;260;46;1;
2935;217;21;5;
2936;113;48;5;20,25
2937;92;14;1;11
2938;247;16;1;13
2939;173;58;3;55
2940;280;32;3;14,31
2941;424;26;1;12
2942;46;14;3;2,5,9
2943;187;68;4;52
2944;157;62;4;39,55
2945;113;20;5;
2946;171;67;5;
2947;257;50;3;33,39
2948;6;34;5;6
2949;148;12;1;3
2950;127;20;4;2,6,12
2951;463;65;2;10,12,13
2952;414;20;3;10,13,15
2953;216;39;4;34
2954;130;38;2;11,27,28
2955;453;70;4;
2956;344;69;1;66
2957;50;26;2;22,25
2958;228;36;4;
2959;109;26;4;7,18,20
2960;423;11;4;
2961;197;55;5;34
2962;61;61;5;59
2963;363;48;4;11,14
2964;154;52;1;4,16
2965;253;40;4;
2966;477;10;1;3,9
2967;117;17;5;6
2968;431;29;3;4,25,27
2969;167;56;5;36
2970;462;28;2;11
2971;322;52;3;46
2972;98;13;4;3,7
2973;180;18;5;2,8,16
2974;81;17;2;9
2975;163;54;5;36
2976;64;39;4;
2977;211;63;2;8,21,36
2978;308;38;4;7
2979;419;20;1;3
2980;192;11;5;9
2981;399;65;2;2,63
2982;36;57;3;
2983;459;70;2;16,20
2984;195;39;4;4,32
2985;282;18;4;10
2986;418;13;5;8
2987;188;22;4;
2988;383;38;1;31
2989;92;26;1;
2990;222;62;4;
2991;281;46;3;31,41
2992;327;67;2;53
2993;28;16;3;3,5
2994;350;40;5;27,34,36
2995;338;60;5;4
2996;174;11;1;
2997;243;25;5;7,18
2998;398;54;1;28
2999;41;39;4;2
3000;73;57;3;4,6,28
3001;216;51;4;11,15,39
3002;435;45;5;8
3003;414;52;4;43
3004;191;43;1;36,40
3005;272;40;3;10
3006;349;22;2;20
3007;422;26;5;17,21
3008;376;19;5;
3009;50;63;3;2
3010;310;51;3;
3011;378;70;3;22,43
3012;310;34;1;1,11,22
3013;374;24;2;6,7,8
3014;287;69;4;44,48,67
3015;23;25;5;12,22,23
3016;473;25;4;
3017;91;38;4;37
3018;382;62;1;1,24,59
3019;20;22;4;
3020;363;52;1;30
3021;460;55;4;
3022;233;33;5;
3023;139;17;3;
3024;140;28;1;4,10
3025;152;29;5;
3026;485;14;5;
3027;67;20;1;10,15
3028;88;10;5;5,6
3029;470;13;2;4,6,7
3030;169;49;1;3
3031;58;44;3;24
3032;474;55;1;27
3033;90;70;5;18,62
3034;285;21;2;9,10
3035;230;24;3;5
3036;281;10;2;7
3037;436;11;4;
3038;171;47;4;5,25,36
3039;390;15;4;8
3040;194;60;5;53
3041;380;28;5;
3042;332;49;1;14,27,38
3043;464;70;2;57,62
3044;450;22;4;2,8,14
3045;475;50;4;27,30,39
3046;279;70;1;7,14,38
3047;146;36;2;3,13,17
3048;41;56;3;27
3049;393;14;4;4
3050;405;47;1;11,18,35
3051;436;38;1;10,37
3052;201;43;4;31
3053;207;58;4;7,30,57
3054;388;66;2;62
3055;224;14;2;4,6
3056;402;49;5;
3057;96;38;4;
3058;38;15;2;
3059;267;31;2;16
3060;407;18;1;15
3061;101;46;3;25,27
3062;377;60;4;
3063;416;21;4;
3064;496;68;5;13
3065;108;27;4;
3066;83;49;3;
3067;4;68;2;2,26
3068;172;67;4;
3069;205;24;3;16,21
3070;235;15;1;3,5
3071;296;58;1;21,23,52
3072;162;11;3;
3073;172;31;1;7
3074;456;66;4;46
3075;337;16;5;4,15
3076;431;46;4;15,32,41
3077;430;53;4;46
3078;253;14;1;
3079;66;10;1;
3080;165;21;1;
3081;169;34;5;8,22,33
3082;157;68;3;4,15,30
3083;61;28;5;12,18
3084;43;56;3;2,34,46
3085;458;15;2;3,9
3086;403;40;5;4,14,16
3087;390;17;2;10
3088;374;62;3;41
3089;71;31;4;
3090;65;69;3;23,28,31
3091;477;45;2;29,35,44
3092;367;58;1;
3093;269;56;4;24,39
3094;128;46;3;
3095;477;64;5;8,38,62
3096;412;11;2;1,3
3097;209;18;4;7,14
3098;56;34;1;20
3099;59;42;5;14,23,26
3100;239;13;1;11,12
3101;69;60;5;7
3102;404;18;1;
3103;495;18;2;4,6,14
3104;227;51;1;11,49,50
3105;298;21;3;
3106;41;19;4;
3107;360;63;5;17
3108;162;19;3;9,10
3109;82;53;5;4,46
3110;398;69;3;
3111;334;52;4;
3112;155;47;3;24,25,31
3113;493;59;5;20,34,43
3114;497;34;1;28
3115;127;10;4;6
3116;493;50;2;3,6,48
3117;131;32;3;26,29,30
3118;137;45;4;37
3119;357;33;2;6,11
3120;6;11;2;6,9
3121;460;35;4;
3122;66;18;2;
3123;461;17;2;8
3124;313;42;1;
3125;190;35;4;
3126;165;14;4;13
3127;475;57;3;17,19,22
3128;359;53;5;
3129;224;49;2;35
3130;325;51;2;
3131;42;68;1;28
3132;168;44;2;23
3133;33;52;3;13,24
3134;418;29;5;13
3135;483;24;2;6
3136;123;33;2;28,30,32
3137;308;58;4;46
3138;176;44;5;6
3139;254;27;4;2,8,23
3140;349;59;3;8
3141;230;34;5;1,19
3142;226;63;3;51
3143;119;27;2;6,11,20
3144;122;30;1;
3145;11;37;5;29
3146;43;15;1;2,4,11
3147;252;35;5;
3148;141;24;3;5,18,19
3149;473;33;4;19
3150;199;60;1;
3151;436;62;2;6,10
3152;365;15;1;1,8,12
3153;470;19;2;8
3154;205;37;2;22
3155;380;62;3;6
3156;470;13;2;12
3157;307;37;2;19,24
3158;1;57;3;22,27
3159;433;47;4;43
3160;382;29;3;13
3161;482;61;3;
3162;181;27;5;4
3163;486;56;1;6,16,31
3164;346;44;4;
3165;154;26;5;23
3166;145;16;1;12
3167;418;44;3;4
3168;250;16;2;8
3169;115;24;5;1
3170;135;11;3;
3171;490;41;2;
3172;402;37;4;17
3173;83;36;3;4,34
3174;405;67;5;
3175;441;55;5;
3176;297;46;5;30
3177;41;63;5;2,11
3178;408;41;2;19
3179;260;66;4;
3180;170;34;2;
3181;464;50;5;5,11
3182;490;68;2;50
3183;187;33;5;11,23,32
3184;379;36;1;32
3185;388;36;1;34
3186;140;29;5;4
3187;209;59;1;
3188;92;32;5;25
3189;458;12;1;2,3,8
3190;36;37;3;10,11,30
3191;282;11;3;5,7,9
3192;234;30;2;
3193;116;28;4;10,22
3194;188;23;5;6,11,16
3195;495;13;2;
3196;21;29;4;5,22,27
3197;85;22;3;6
3198;270;62;2;31
3199;90;45;1;7
3200;226;61;5;26,28
3201;373;32;1;
3202;102;61;2;
3203;364;52;3;
3204;401;21;3;
3205;174;41;1;
3206;39;35;1;26
3207;499;23;5;7,11
3208;433;25;4;13
3209;0;14;5;7,13
3210;412;27;1;
3211;67;36;2;15,18,29
3212;177;69;2;11,63,66
3213;434;10;4;5
3214;129;11;3;1,10
3215;389;23;5;11
3216;113;11;3;
3217;186;18;2;
3218;105;11;4;3,5,8
3219;366;28;4;8,17,20
3220;95;14;2;2,4,8
3221;224;51;4;10,12
3222;466;45;2;19,31
3223;429;69;4;46,62
3224;363;43;4;16,36
3225;2;68;4;
3226;475;49;3;44
3227;8;48;1;20,40
3228;427;10;2;2,3
3229;376;24;1;1,20
3230;111;10;4;1,5,8
3231;276;33;4;27
3232;101;28;2;5,9
3233;134;34;4;17,22
3234;168;31;3;23
3235;189;22;2;17
3236;169;41;5;6,19,27
3237;173;14;5;5
3238;232;10;2;3,6,9
3239;166;19;3;16
3240;128;63;2;46,60
3241;114;23;1;
3242;285;42;5;33
3243;110;20;1;
3244;54;62;2;
3245;488;53;2;16
3246;367;50;5;
3247;376;17;4;2,9
3248;418;19;5;4,11,12
3249;207;15;5;6
3250;259;11;5;
3251;145;38;4;
3252;234;66;4;1,35
3253;79;65;4;5,52
3254;220;27;4;9,14
3255;38;52;2;
3256;204;20;1;10,12
3257;126;47;1;14,23
3258;30;47;3;9,41
3259;100;31;1;3,29
3260;201;55;3;1
3261;225;39;3;15,16
3262;492;65;2;
3263;220;63;1;17,38
3264;119;34;1;9
3265;350;28;3;12
3266;170;24;4;22
3267;146;56;5;
3268;143;63;1;30
3269;313;42;1;41
3270;301;59;4;
3271;276;41;3;
3272;45;58;1;
3273;189;23;4;7,11,15
3274;464;40;4;5,39
3275;470;55;2;7
3276;450;41;3;10,33,34
3277;396;24;4;2,7,20
3278;146;55;2;26,30,36
3279;151;15;5;
3280;299;13;5;4,5
3281;270;55;5;32,40
3282;248;66;1;
3283;490;52;2;1,34,47
3284;284;34;3;
3285;102;39;1;13,33,37
3286;495;10;5;1,7
3287;482;33;3;
3288;472;12;5;4,5,6
3289;462;42;4;
3290;126;36;4;1,3,16
3291;135;10;3;2,6
3292;170;20;2;8,17
3293;471;43;5;5,15,16
3294;270;39;3;2,28
3295;284;63;1;29
3296;61;55;3;14
3297;473;40;5;34
3298;320;36;5;21,29
3299;325;41;3;7,31,34
3300;413;14;2;1,5,9
3301;175;30;4;
3302;239;11;3;1,3,7
3303;429;13;5;3
3304;23;32;2;19
3305;16;59;3;30
3306;333;23;1;7
3307;211;40;5;24,33
3308;244;18;5;6,7,12
3309;231;62;1;32
3310;312;46;1;
3311;175;33;1;3
3312;153;14;2;3,5,13
3313;241;15;3;
3314;283;28;5;
3315;21;64;1;
3316;384;52;3;4,40,51
3317;281;32;5;3,24,28
3318;67;44;4;3
3319;37;61;3;7,32,41
3320;278;14;2;5,9,11
3321;202;19;5;13
3322;429;12;2;11
3323;151;14;3;
3324;91;45;2;28,31
3325;308;33;5;7
3326;343;55;1;1,36,40
3327;487;55;2;30,46
3328;430;36;4;4
3329;419;23;1;
3330;315;57;5;32,45
3331;37;61;3;19,43,47
3332;31;15;1;
3333;174;19;1;1,5,14
3334;130;37;4;26
3335;480;24;2;1
3336;458;25;2;
3337;301;64;2;
3338;343;47;3;4,5,25
3339;278;41;5;
3340;378;51;3;
3341;27;47;3;
3342;83;44;2;28
3343;376;69;4;41
3344;357;49;2;
3345;390;16;2;7,11
3346;235;26;3;14
3347;382;44;3;10,11,23
3348;184;33;2;26
3349;76;51;4;1,25
3350;167;41;5;
3351;65;47;2;19,31
3352;47;20;3;12
3353;383;25;1;14,15,23
3354;182;10;4;2,5,8
3355;39;42;4;
3356;218;60;1;52,55
3357;250;33;1;18
3358;479;12;3;2
3359;378;30;4;1,4
3360;414;64;2;50
3361;68;20;2;1,7
3362;150;42;2;5,40
3363;470;54;3;
3364;498;67;4;6,32,64
3365;265;68;4;60
3366;9;45;1;8,40
3367;118;28;1;3,10,26
3368;109;30;1;14,25
3369;294;39;1;
3370;272;68;3;19
3371;75;61;1;50
3372;94;18;4;
3373;15;51;2;41
3374;173;20;4;8
3375;61;40;4;32
3376;380;13;4;
3377;119;52;3;25,34,46
3378;496;53;3;
3379;207;15;5;10
3380;391;28;2;3
3381;271;57;1;13,36,46
3382;346;25;2;
3383;430;25;4;4,9,14
3384;403;49;1;17,21,40
3385;420;68;2;9,16
3386;473;10;2;
3387;111;22;5;19
3388;122;45;3;
3389;80;43;4;28
3390;383;26;1;5,18,22
3391;343;22;5;4
3392;441;10;3;5,8
3393;381;55;5;
3394;283;50;3;15,20
3395;366;55;5;
3396;321;67;5;5,35,62
3397;207;33;3;24
3398;101;45;2;28,31
3399;142;55;4;12,18,46
3400;419;61;4;
3401;12;24;4;12
3402;304;34;5;27,30,33
3403;368;70;3;40
3404;72;37;5;2,13
3405;480;41;2;2,4
3406;196;31;4;1,5
3407;480;22;1;
3408;440;69;5;49,63
3409;213;53;1;
3410;177;54;3;
3411;131;14;3;11
3412;288;52;4;4
3413;393;24;3;3,5,15
3414;483;50;4;14,24,49
3415;236;58;2;24,44
3416;236;31;5;
3417;324;68;4;14,37
3418;55;64;5;
3419;325;49;4;35
3420;193;19;5;
3421;436;24;4;1,16,19
3422;32;41;3;19,37
3423;218;35;4;
3424;433;12;4;2
3425;346;21;4;
3426;285;49;3;11,13,25
3427;80;20;5;1,3,5
3428;74;36;5;2
3429;235;61;1;1,32,41
3430;160;69;3;
3431;103;39;4;8,15,28
3432;66;56;3;29,33
3433;325;55;3;17
3434;132;32;2;4,15
3435;363;33;3;2,4,17
3436;473;46;3;
3437;293;50;3;14,16,28
3438;5;15;1;4,6,10
3439;256;39;2;
3440;490;61;4;
3441;24;32;2;
3442;303;40;3;3,5
3443;433;46;5;
3444;395;24;1;15
3445;206;26;1;4,6,14
3446;441;69;3;51
3447;345;66;5;7,15,51
3448;442;37;2;1,23,27
3449;55;37;4;29
3450;92;34;5;12,18,22
3451;42;48;1;
3452;281;35;3;16,33
3453;70;47;1;
3454;353;52;2;23,40,49
3455;193;57;3;15,40,55
3456;312;57;1;
3457;225;45;1;21,35
3458;283;10;3;2,5,7
3459;64;32;5;3,14,19
3460;274;59;5;44,53
3461;490;12;3;5,9,10
3462;63;36;2;3,35
3463;136;45;5;
3464;445;46;2;32,40,42
3465;418;43;1;19,23,42
3466;143;32;1;4,20
3467;99;24;5;14,20,23
3468;55;60;5;7,43
3469;218;45;2;44
3470;169;58;4;20,53,57
3471;408;15;2;11
3472;398;18;5;2,9,17
3473;352;56;2;23
3474;220;16;2;2,4
3475;331;13;2;6
3476;391;43;2;7,26
3477;465;41;5;
3478;278;19;2;11
3479;38;14;2;5
3480;62;39;5;2,7,36
3481;25;39;4;30
3482;61;51;5;22,43
3483;62;52;2;1,6,11
3484;74;70;4;30,31,36
3485;243;49;3;
3486;380;62;1;8,9,12
3487;212;69;5;38,65
3488;349;35;3;
3489;391;49;2;23
3490;171;69;1;1
3491;370;15;2;
3492;170;24;4;22
3493;362;68;4;8,21
3494;74;12;2;
3495;21;46;4;14
3496;111;64;5;
3497;67;70;2;
3498;478;19;1;
3499;181;21;5;6,8,17
3500;390;55;4;10
3501;462;12;3;4,9
3502;377;20;1;
3503;362;23;1;
3504;152;34;5;17,33
3505;210;41;4;29,38,40
3506;310;57;1;36
3507;142;52;3;8,37
3508;21;28;4;
3509;375;14;1;
3510;370;22;4;20
3511;162;20;1;4,9,15
3512;134;29;2;
3513;84;38;5;2,23,27
3514;157;37;5;
3515;498;17;2;13,15,16
3516;287;31;4;15,23
3517;133;30;3;14,24,29
3518;142;62;2;23
3519;431;22;4;1,2,16
3520;133;18;1;3,7
3521;447;61;4;
3522;46;12;1;
3523;370;48;2;20
3524;238;47;2;7,10
3525;407;27;3;6,26
3526;334;25;5;
3527;341;20;1;
3528;56;33;1;6,26,30
3529;323;37;4;2,24,32
3530;349;26;3;
3531;284;52;2;42
3532;119;48;1;27
3533;371;40;1;12,32
3534;242;17;3;2
3535;62;55;4;9,15,29
3536;105;38;5;15,30,31
3537;111;69;1;19,37,66
3538;424;12;5;
3539;28;41;3;31
3540;291;20;1;
3541;144;35;3;2,10,29
3542;261;28;5;21,23
3543;94;64;4;3,16,29
3544;254;10;4;5
3545;184;35;2;22,28
3546;349;21;1;10,20
3547;324;45;2;33
3548;4;40;5;15,26,29
3549;236;12;1;
3550;211;37;3;15,16,26
3551;3;16;1;
3552;378;31;3;19,20
3553;168;55;3;8,12,26
3554;129;20;2;14,15,18
3555;266;58;4;
3556;356;28;4;
3557;272;20;4;2,14,15
3558;331;65;2;54
3559;18;48;3;4,24
3560;63;53;2;7,23,40
3561;266;46;3;
3562;190;54;3;26,40,43
3563;468;31;2;17
3564;402;52;1;17
3565;151;27;5;11,26
3566;258;31;3;2,11,22
3567;111;18;1;5
3568;178;35;4;
3569;430;67;3;65
3570;49;52;2;
3571;321;53;2;19
3572;116;29;5;8,20
3573;268;70;5;
3574;187;62;2;35
3575;407;30;1;5
3576;322;49;2;
3577;80;62;2;31,60
3578;121;67;3;10,56
3579;473;67;1;19,45,61
3580;369;17;5;1,2
3581;195;55;1;43,48
3582;348;65;1;23,26,54
3583;53;50;1;10
3584;277;67;1;61
3585;96;28;2;
3586;272;52;1;17
3587;306;17;4;
3588;167;38;2;30
3589;474;52;3;12,20,43
3590;220;40;4;5,34
3591;285;30;4;17,18,20
3592;112;68;1;28,52
3593;355;35;5;5
3594;289;51;5;
3595;304;58;2;1,32,37
3596;40;70;2;
3597;193;26;3;11,17
3598;308;41;5;8,33
3599;60;24;4;16
3600;71;49;3;38
3601;179;25;2;3
3602;59;39;1;16
3603;85;69;3;
3604;317;26;4;13
3605;146;46;5;
3606;210;32;4;10
3607;77;33;3;
3608;454;48;4;3
3609;355;37;5;32,33,35
3610;29;27;3;6,23
3611;192;30;3;11
3612;154;53;3;9,49
3613;345;44;4;21
3614;432;29;1;7,19,28
3615;190;25;5;8,23
3616;461;51;3;6,25
3617;487;47;2;13,15,18
3618;312;63;2;18,48,51
3619;334;20;3;18
3620;458;58;4;22
